id,name,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,occupancy_rate,estimated_monthly_revenue
761645263077819204,Private courtyard condo minutes from Broadway,487830164,District 19,36.1548886,-86.77541389999999,Entire home/apt,176.0,1,129,4.2,308,0.14,632.4266666666668
761647784225875908,Center of It All: Walk to Honky Tonks + Pool & Gym,487830164,District 19,36.1548886,-86.77541389999999,Entire home/apt,148.0,1,137,4.42,304,0.14733333333333334,552.4017777777777
761743671449712310,Modern and Charming Cottage,230939573,District 9,36.26091,-86.70817,Entire home/apt,73.0,1,40,1.3,341,0.043333333333333335,89.89138888888891
762307083124657415,EntireUnit_1B1b_LaundryInUnit_FreePark'g_6Miles2DT,24872810,District 26,36.08672,-86.72737,Entire home/apt,,30,4,0.23,82,0.007666666666666667,
762336894536016404,2 Beautiful East Nashville Homes (Sleeps 24),440360756,District 5,36.20196,-86.75475,Entire home/apt,,2,34,1.29,242,0.043000000000000003,
762648408598042832,Nashville Palatial Abode Near Broadway W/View&Pool,486139080,District 19,36.14907,-86.77727,Entire home/apt,186.0,1,31,1.02,364,0.034,191.828
763033381102390839,East Nashville 3BR Rooftop Getaway with Views,85961094,District 5,36.18371,-86.76335,Entire home/apt,254.0,2,23,0.98,347,0.03266666666666666,239.9312222222222
763179596019346058,"8th Ave S, Geodis 1 mile! 10 min to Broadway",487871904,District 17,36.12709,-86.77937,Entire home/apt,138.0,3,91,3.01,174,0.10033333333333333,200.767
763897231334997833,40% OFF | Roof Top | 4 miles to Broadway,35208416,District 5,36.19436,-86.7601,Entire home/apt,,1,55,1.82,258,0.06066666666666667,
764709642771638582,cozy home in f Nashville,486962207,District 22,36.07244,-86.9746,Entire home/apt,285.0,2,0,,269,0.5,3194.375
765089092457731755,Music City Home Close 2 Downtown,55196455,District 21,36.1632105,-86.80691100000001,Entire home/apt,,2,22,0.71,319,0.023666666666666666,
765248165906785682,Gorgeous 4BR in centralized location,134126657,District 19,36.185696,-86.795178,Entire home/apt,,2,4,0.15,363,0.005,
765270270881978376,Archer House | Hot Tub Rooftop | Downtown Luxury!,65151103,District 17,36.14457,-86.78643,Entire home/apt,1043.0,3,118,4.06,263,0.13533333333333333,3093.5959444444447
765289959588236089,Rooftop Bliss | Karaoke & Games | Near Broadway,88959664,District 2,36.20599,-86.81007,Entire home/apt,305.0,2,107,3.48,332,0.116,978.8466666666668
765431990668923556,Family Home Near Downtown + Airport | Free Parking,146644101,District 14,36.17726,-86.61692,Entire home/apt,226.0,2,31,1.02,328,0.034,210.02933333333334
765518037448019218,Entire house 5min from downtown,459444017,District 21,36.17958,-86.8043,Entire home/apt,109.0,30,10,0.36,257,0.012,28.013000000000005
765981121272049878,Wyndham Nashville Resort | 2BR/2BA King Bed Suite,411546857,District 15,36.2179609,-86.7037337,Entire home/apt,,2,0,,350,0.5,
765981188625295475,Wyndham Nashville Resort | 2BR/2BA King Bed Suite,411546857,District 15,36.2179609,-86.7037337,Entire home/apt,,2,1,0.06,350,0.002,
765981307766920331,Wyndham Nashville Resort | 2BR/2BA King Bed Suite,411546857,District 15,36.2179609,-86.7037337,Entire home/apt,,2,0,,350,0.5,
765981346991722489,Wyndham Nashville Resort | 2BR/2BA King Bed Suite,411546857,District 15,36.2179609,-86.7037337,Entire home/apt,,2,0,,350,0.5,
765981453014343379,Wyndham Nashville Resort | 2BR/2BA King Bed Suite,411546857,District 15,36.2179609,-86.7037337,Entire home/apt,,2,1,0.05,350,0.0016666666666666668,
765981476199175467,Wyndham Nashville Resort | 2BR/2BA King Bed Suite,411546857,District 15,36.2179609,-86.7037337,Entire home/apt,,2,0,,350,0.5,
765981492277448887,Wyndham Nashville Resort | 2BR/2BA King Bed Suite,411546857,District 15,36.2179609,-86.7037337,Entire home/apt,,2,0,,350,0.5,
765981519549731337,Wyndham Nashville Resort | 2BR/2BA King Bed Suite,411546857,District 15,36.2179609,-86.7037337,Entire home/apt,,2,0,,350,0.5,
765981588539039591,Wyndham Nashville Resort | 1BR/1BA King Bed Suite,411546857,District 15,36.2179609,-86.7037337,Entire home/apt,,2,0,,350,0.5,
765981728799738001,Wyndham Nashville Resort | 1BR/1BA King Bed Suite,411546857,District 15,36.2179609,-86.7037337,Entire home/apt,194.0,2,5,0.22,350,0.007333333333333333,41.49444444444445
765981757946232793,Wyndham Nashville Resort | 1BR/1BA King Bed Suite,411546857,District 15,36.2179609,-86.7037337,Entire home/apt,194.0,2,1,0.21,350,0.007,39.60833333333334
765981763712037517,Wyndham Nashville Resort | 1BR/1BA King Bed Suite,411546857,District 15,36.2179609,-86.7037337,Entire home/apt,,2,0,,350,0.5,
765981767791680723,Wyndham Nashville Resort | 1BR/1BA King Bed Suite,411546857,District 15,36.2179609,-86.7037337,Entire home/apt,194.0,2,1,0.2,350,0.006666666666666667,37.72222222222223
765981771782455404,Wyndham Nashville Resort | 1BR/1BA King Bed Suite,411546857,District 15,36.2179609,-86.7037337,Entire home/apt,,2,0,,350,0.5,
766034258617610450,Cozy guest suite in Nashville.,361627084,District 26,36.08319,-86.75412,Private room,40.0,30,17,0.57,51,0.019,3.23
766098397165056847,"Rooftop Patio! Fire Pit, TV, Mural + Skyline View!",212523030,District 2,36.20541,-86.81083,Entire home/apt,228.0,2,39,1.32,339,0.044000000000000004,283.40400000000005
766191436865841377,Dolly-Inspired Nashville Getaway 8 min to Downtown,2385321,District 24,36.150443883378514,-86.83298496322936,Entire home/apt,152.0,2,156,5.01,140,0.16699999999999998,296.14666666666665
766226142947165234,The Rodeo Drive Suite Penthouse The Gulch,48780190,District 19,36.1494225,-86.77706280000001,Entire home/apt,308.0,2,52,1.67,317,0.05566666666666666,452.92255555555556
766504654767221890,Studio w/ City View ADA | Placemakr Premier SoBro,446524603,District 19,36.1594987,-86.7741243,Entire home/apt,157.0,1,14,0.52,292,0.017333333333333333,66.2191111111111
766514433871423365,Deluxe 1 BD ADA Suite | South Broadway | Placemakr,446524603,District 19,36.1594987,-86.7741243,Private room,,1,7,0.25,365,0.008333333333333333,
766527360231665491,2 BR 2 Bath ADA Suite | South Broadway | Placemakr,446524603,District 19,36.1594987,-86.7741243,Private room,366.0,1,24,0.87,349,0.029,308.69050000000004
766687775274486536,Beautiful Townhome in Nashville,488148512,District 27,36.06833,-86.72347,Entire home/apt,76.0,30,0,,342,0.5,1083.0
766798058147245668,Corner Bedroom Near Downtown/Vandy,2929457,District 21,36.1663,-86.814,Private room,45.0,31,5,0.34,106,0.011333333333333334,4.505
766822494113295137,Downtown Riverfront Condominiums: Mid-Term Rental!,6855810,District 19,36.1752448,-86.781939,Entire home/apt,,30,4,0.22,124,0.007333333333333333,
766889348916588682,The Bel Air Suite The Gulch,48780190,District 19,36.1494225,-86.77706280000001,Entire home/apt,254.0,2,34,1.12,358,0.037333333333333336,282.89955555555554
768065210435915355,2BR 2BA | Sauna | Office | Fenced Yard,65649985,District 18,36.13059284905045,-86.80444534868002,Entire home/apt,,30,1,0.07,30,0.0023333333333333335,
768108707210200337,Nashville 30+Days: Upstairs Single Suite-AptUS,291868278,District 15,36.23385,-86.69169,Entire home/apt,85.0,30,2,0.1,361,0.0033333333333333335,8.52361111111111
769004763107678496,Private Room in a great location,72259850,District 14,36.19458,-86.6298,Private room,49.0,1,115,3.77,25,0.12566666666666668,12.828472222222224
769079006955183399,Newly Renovated Brick Basement Hideaway,72259850,District 14,36.19383,-86.63097,Entire home/apt,88.0,1,157,5.14,266,0.1713333333333333,334.2142222222222
769505719300982537,Private Hillsboro Village/Vandy Duplex Entire Unit,4962747,District 18,36.12778,-86.80753,Entire home/apt,,30,0,,365,0.5,
769517324864778875,Maxwell House Monthly Stay,310031523,District 23,36.09441,-86.87658,Entire home/apt,100.0,30,8,0.44,291,0.014666666666666666,35.56666666666666
769662409666348431,Nashville Luxury Near Broadway • Freshly Furnished,88959664,District 2,36.18806,-86.80315,Entire home/apt,209.0,2,80,2.81,113,0.09366666666666666,184.34380555555555
769664211169485726,Luxury Getaway Nashville,355275916,District 2,36.19683,-86.78143,Entire home/apt,,30,18,0.6,269,0.02,
769678184229886697,*2 New Homes!* Serene & Entertaining+Arcade game!,88959664,District 2,36.18701,-86.80341,Entire home/apt,,2,25,1.16,113,0.03866666666666666,
769727367095376357,"*NEW* Light-filled Oasis, Walk To Everything!",11652462,District 6,36.1826223,-86.7454679,Entire home/apt,127.0,1,213,6.88,285,0.22933333333333333,691.7266666666667
770297180311683870,Luxury 1 BR! w Kitchen/View/Deck A,11849086,District 4,36.01792,-86.73288,Entire home/apt,60.0,30,6,0.36,320,0.012,19.2
770320003270085942,"Walk to Honky Tonks & Broadway, Pool Included",487830164,District 19,36.1548886,-86.77541389999999,Entire home/apt,,1,132,4.3,275,0.14333333333333334,
770322354316585681,Top floor pool view condo steps from Broadway,487830164,District 19,36.1548886,-86.77541389999999,Entire home/apt,163.0,1,127,4.13,310,0.13766666666666666,579.6913888888888
770323970540595053,Prime Location 0.4m to Broadway & City Hotspots,487830164,District 19,36.1548886,-86.77541389999999,Entire home/apt,,1,106,3.42,305,0.114,
770327832921082277,Downtown getaway w/ best location in Nashville.,487830164,District 19,36.1548886,-86.77541389999999,Entire home/apt,172.0,1,128,4.14,294,0.13799999999999998,581.5319999999999
770329181952729390,Two bedroom close to Broadway | great for groups.,487830164,District 19,36.1548886,-86.77541389999999,Entire home/apt,,1,132,4.29,308,0.143,
770364542310829669,6 Bed - Perfect close 2 Downtown NFL Sunday Ticket,55196455,District 5,36.17792,-86.75962,Entire home/apt,299.0,1,22,0.73,151,0.024333333333333332,91.55213888888889
770392504255129141,Beautiful 1-Bed Near Music Row,14932001,District 19,36.14711,-86.7965,Entire home/apt,115.0,30,8,0.28,306,0.009333333333333334,27.37
770943723756158051,Modern Nashville Condo 5 Beds -3 Miles to Downtown,470954029,District 5,36.19256,-86.76254,Entire home/apt,155.0,1,77,2.57,355,0.08566666666666665,392.817361111111
771034003387075027,"Stylish retreat w/ gym, office, parking",7745413,District 5,36.20737,-86.73841,Entire home/apt,,2,10,0.37,0,0.012333333333333333,
771099693976333372,"Brand New Condo, Fully furnished",5394620,District 16,36.12630540596744,-86.72536535026245,Entire home/apt,78.0,30,6,0.2,327,0.006666666666666667,14.170000000000002
771486368043722349,Comfy East Nash Bungalow for Long-Term Rental,9975454,District 6,36.16954,-86.7443,Entire home/apt,75.0,30,0,,365,0.5,1140.625
771621504145612931,*Rooftop Views of CITY*- 8 min to Broadway,54418276,District 2,36.19506,-86.77806,Entire home/apt,321.0,2,123,4.27,276,0.1423333333333333,1050.8469999999998
771824187795229160,Best of City & Country: Historic Bamboo Cottage,459641564,District 35,36.0470546,-86.95484019999999,Private room,273.0,30,1,0.04,88,0.0013333333333333333,2.6693333333333333
771990058385718731,Elegant Nest in the Perfect Spot (w/ guest house),6738638,District 17,36.13351385993602,-86.7866287752986,Entire home/apt,,30,0,,337,0.5,
772392693786100523,Majestic Lofts #302- Balcony over Printers Alley,462035471,District 19,36.16327,-86.77949,Entire home/apt,,2,35,1.24,334,0.04133333333333333,
772467686706836660,Charming Nashville Home ~ 6 Mi to Downtown!,121235121,District 2,36.21145,-86.81259,Entire home/apt,,2,1,0.03,141,0.001,
772534756234515980,Cozy Condo Across the River from Downtown,126174,District 6,36.1726,-86.76555,Entire home/apt,,30,4,0.15,37,0.005,
772673885686350906,"Riverfront Gem–Pool, DT Views–Sleeps 4, Music City",484163143,District 19,36.172987,-86.780329,Entire home/apt,114.0,1,132,4.3,249,0.14333333333333334,339.055
772684819767627983,1 Bed Luxury Downtown Apt : 5min Walk to Broadway,49719830,District 19,36.1548886,-86.77541389999999,Entire home/apt,159.0,1,151,4.91,114,0.16366666666666668,247.21850000000003
773204569860018083,Immaculate Germantown Stunner minutes to Broadway,7160641,District 19,36.18123,-86.79939,Entire home/apt,169.0,30,12,0.41,344,0.013666666666666666,66.21044444444445
773211756750047491,The Essex - Haven with Fire Pit & ShuffleBoard,85360355,District 7,36.19984,-86.72532,Entire home/apt,,30,1,0.05,169,0.0016666666666666668,
773478174271591381,centrally located in Nashville-1 bedroom apartment,286769223,District 15,36.21898,-86.70309,Entire home/apt,150.0,3,1,0.03,84,0.001,1.05
773497260521362365,"Nashville, 1 Mile from Grand Ole Opry- sleeps 4",286769223,District 15,36.21833,-86.70332,Entire home/apt,,2,0,,87,0.5,
773820951645995634,Vacation getaway blocks from Broadway.,487830164,District 19,36.1548886,-86.77541389999999,Entire home/apt,,1,124,4.04,304,0.13466666666666666,
773835157058949008,Heart of Nashville: 0.4 Miles to Broadway + Pool,487830164,District 19,36.1548886,-86.77541389999999,Entire home/apt,148.0,1,107,3.55,312,0.11833333333333333,455.34666666666664
773862123070478091,Comfy condo with Nashville skyline views.,487830164,District 19,36.1548886,-86.77541389999999,Entire home/apt,140.0,1,125,4.15,319,0.13833333333333334,514.8305555555555
773867548208046674,Broadway blocks away - 2Q downtown condo,487830164,District 19,36.1548886,-86.77541389999999,Entire home/apt,139.0,1,124,4.07,316,0.13566666666666669,496.5852222222222
773871910225827657,Music city home away from home with pool view.,487830164,District 19,36.1548886,-86.77541389999999,Entire home/apt,178.0,1,124,4.13,276,0.13766666666666666,563.6073333333333
774681056857795398,Charming East Nashville cottage,25298169,District 7,36.20578,-86.73265,Entire home/apt,,2,6,0.23,0,0.007666666666666667,
774684951270404337,"House in Nashville, near airport",51888658,District 28,36.08629,-86.65731,Entire home/apt,116.0,30,4,0.17,291,0.005666666666666667,15.940333333333335
774723926137482518,Suite with City View! Walk to Broadway!,441993878,District 19,36.15535956870839,-86.77524581551552,Entire home/apt,155.0,1,199,6.48,2,0.21600000000000003,5.58
774786585557163642,Downtown Penthouse | Broadway | Printer’s Alley,97560506,District 19,36.1646658,-86.77770389999999,Entire home/apt,,1,28,0.93,360,0.031000000000000003,
774838120901108277,The Atomic Inn * Country Escape w/ Pool,490258030,District 8,36.25546,-86.75238,Entire home/apt,228.0,2,54,1.84,175,0.06133333333333334,203.93333333333334
774924005509602829,Luxury Apartment Near Broadway| Shared Rooftop,192771767,District 6,36.17641,-86.75642,Entire home/apt,197.0,3,83,2.84,233,0.09466666666666666,362.1078888888889
775078492252308547,Warm Gulch Retreat with Private Deck,449210171,District 19,36.1467897,-86.7903505,Entire home/apt,,30,186,6.17,49,0.20566666666666666,
775295491412396120,Lake View Apartment in Nashville,321776774,District 29,36.09023,-86.60626,Entire home/apt,95.0,30,1,0.59,122,0.019666666666666666,18.99472222222222
775390764250349026,Cozy Townhome in Woodland Point,488148512,District 13,36.12174,-86.62705,Entire home/apt,69.0,30,2,0.08,33,0.0026666666666666666,0.506
775441834203190063,Stylish 1BR West End condo in prime location,134126657,District 21,36.14556,-86.81567,Entire home/apt,135.0,2,16,0.56,365,0.018666666666666668,76.65
775471784356647490,"2 Homes Side by Side, Sleeps 24 People,Game Room,R",319913,District 5,36.17853350000001,-86.75878379999999,Entire home/apt,,1,11,0.49,277,0.01633333333333333,
775979109503790753,Blair Heights Hideaway-bright 2br bsmnt apt POOL,11939039,District 8,36.2597522,-86.7249684,Entire home/apt,94.0,2,69,2.68,253,0.08933333333333333,177.04377777777776
776111348711237762,Luxury Retreat with Rooftop Views,6675690,District 19,36.1693346,-86.80133909999999,Entire home/apt,230.0,2,28,0.93,356,0.031000000000000003,211.52333333333337
776600678980203616,Nashville Vibe/3 Miles 2BroadWay/11 bds,193005488,District 5,36.2032064,-86.7417298,Entire home/apt,,2,26,0.85,151,0.028333333333333332,
776831764917071600,*JUNE SPECIAL*Luxe *HUGE* Cozy Bungalow,126301592,District 6,36.19209,-86.73679,Entire home/apt,223.0,1,67,2.32,304,0.07733333333333332,436.8817777777777
776960609483650295,6 beds in 2 units- under 2 Miles from Broadway,70801117,District 19,36.169738,-86.7989846,Entire home/apt,,1,2,0.08,345,0.0026666666666666666,
776986389399245313,"Charming 2-unit combo, 2 Miles to Broadway!",70801117,District 19,36.169738,-86.7989846,Entire home/apt,,1,5,0.18,321,0.006,
777445973673872383,Rosedale: Big New 3BR + Bonus / Near Geodis Park,260899725,District 17,36.1246965,-86.7633002,Entire home/apt,,3,17,0.61,327,0.02033333333333333,
777484661862965806,Boho Bungalow in Awesome Location w/W&D,47835130,District 16,36.10403,-86.73372,Entire home/apt,,30,2,0.07,78,0.0023333333333333335,
777758471698144515,Cumberland Cove,172307169,District 2,36.1881057,-86.83170179999999,Entire home/apt,,1,13,0.43,364,0.014333333333333333,
777798470817157290,Cozy 2 Bed East Nashville Home,490774029,District 8,36.21548,-86.75916,Entire home/apt,146.0,1,76,2.51,357,0.08366666666666665,363.4061666666666
778193100204674407,2BR | Fenced Yard | Walkable 2 restaurants/grocery,61956843,District 18,36.130438700000006,-86.80448647301635,Entire home/apt,,30,36,1.19,0,0.03966666666666666,
778451423583979178,Cozy Nashville 1960’s Ranch – Pet Friendly,40838493,District 27,36.06988,-86.73404,Entire home/apt,161.0,21,9,0.3,281,0.01,37.700833333333335
778993175114252157,2 rooms (private floor) with private bathroom.,45242129,District 16,36.11811,-86.71151,Private room,61.0,1,163,5.65,298,0.18833333333333335,285.29361111111115
779720546724358634,Cozy house 20-min to downtown,231102652,District 9,36.25682,-86.70804,Entire home/apt,90.0,1,195,6.39,340,0.213,543.15
